id,name,count
7224,"James, Dick",1
7225,"Webb, Mary",1
7226,"English, Bill",1
7227,"Walpole, Robin, Hon.",1
7228,"Evans, Philip, Dr",1
7229,"Henderson, Nigel",1
7231,Salt Lake City  - non-specific,4
7232,"Salt Lake City, The Museum of the Book of Mormon",1
7234,Bristol,47
7235,Bristol - non-specific,6
7237,Malmesbury - non-specific,9
7238,"Oxford Street, The Pantheon",5
7239,"Spencer, Mary",1
7240,Canterbury - non-specific,1
7241,Rochester - non-specific,35
7242,Matlock,6
7244,Wrexham,8
7246,Fonthill - non-specific,8
7247,Salisbury - non-specific,5
7249,"Lothian, East",180
7250,Dunbar - non-specific,35
7251,Eastern Cleddau,1
7252,"Goodman, Arnold, Lord",1
7253,rattle,2
7254,games machine,3
7258,"Kennett, Lilian",1
7259,operation,6
7260,"Seymour, John, Dr",1
7261,"Passe, E.R. Garnett",1
7262,"Moir, Margaret",1
7264,surgical instrument,2
7266,Lake Thun,33
7267,Forest of Bere,1
7268,student,84
7269,Eton schoolboys,1
7271,'The Merchant of Venice',4
7272,"Larkin, John",1
7273,race course,11
7274,Clegyr-Boia,2
7275,"Gilligan, Barbara",1
7276,"Carr, David",1
7277,"Carr, Barbara",1
7278,jumper,21
7280,knowledge - female figure holding light,1
7285,Wimbledon Common,1
7286,"Symons, Patrick",1
7287,"Whitechapel, Whitechapel High Street",1
7288,"Kashi, Zarrin",1
7289,tower block,96
7290,hieroglyphic text,9
7293,cotton wool,3
7298,cross,13
7299,bollard,8
7300,fog horn,1
7301,Keswick Lake,5
7302,"Huth, William",1
7303,Penzance,8
7304,St Michael's Mount,51
7305,salvaging,28
7306,pack animal,84
7307,mortality - fallen blossom / petals,2
7308,armoured car,2
7309,Orange Lodge,1
7310,dwarfism,13
7312,Peak District,43
7313,Hartgrove,1
7314,"Rome, St Peter's Basilica",52
7315,"Rome, Villa Mellini",4
7317,Trboul - non-specific,1
7318,Schaffhausen - non-specific,24
7319,"constellation, Pictor",1
7320,Chester - non-specific,12
7321,"Kafka, Franz, 'The Investigations of a Dog'",1
7322,"Trboul, Church of Saint-Joseph",1
7325,Africa,24
7326,"America, South",12
7327,"Wagram, Battle, 5-6 Jul 1809",1
7328,Lobau Island,1
7329,emperor,13
7330,washing machine,15
7331,ironing board,2
7332,Native American,7
7335,rat-catcher,1
7336,"Churchill, Mary, Lady",1
7337,"Litchfield, George Henry Lee, 3rd Earl of",1
7338,"Litchfield, Robert Lee, 4th Earl of",1
7340,"O'Neill, Neil, Sir",1
7341,chieftain,2
7342,"dog, Irish wolfhound",1
7343,chieftain's dress,1
7344,"Salesbury, Elizabeth",1
7345,"Bagot, Elizabeth",1
7346,"Bagot, Edward",1
7347,grandson,1
7348,grandmother,4
7349,mourning dress,9
7350,volcanic eruption,12
7351,Isola d'Ischia,10
7352,Isola di Procida,6
7355,Fleetwith Pike,4
7356,Mount Etna,4
7357,Catania,3
7360,forge,11
7361,cell structure,51
7362,Wales,1
7365,Mars,1
7366,Greenwich - non-specific,18
7367,"Kirkstall, Kirkstall Abbey",61
7368,"death: Amy Robsart, murder or suicide, 8 Sep 1560",1
7369,"Robsart, Amy",1
7370,"Fenian saga, 'The Pursuit of Diarmuid and Grinne'",1
7373,Farnley - non-specific,9
7375,Sligo,1
7376,"Ireland, Sligo",1
7377,"Rycroft, Michael",1
7378,Bossum,1
7379,Timmy,1
7380,Scarborough - non-specific,16
7381,"Rimbault, Stephen",1
7382,clockmaker,1
7383,"Woodhull, Catherine Milcah",1
7384,"Ingram, Catherine Milcah",1
7385,Kirkstall - non-specific,15
7387,"Bradshaw, Thomas",1
7389,"Bradshaw, Robert Haldane",1
7391,"politician, Member of Parliament",15
7392,"politician, Secretary of the Treasury",2
7393,"Bradshaw, Elizabeth",1
7394,"Wilson, Elizabeth",1
7395,"Bradshaw, Barrington",1
7396,"Bradshaw, Lawrence",1
7397,Bradshaw,1
7401,Shylock,2
7403,Portia,1
7404,"Macklin, Charles",1
7405,"Bensley, Robert",1
7409,"Clarke, Matthew",1
7410,"Dyer, Michael",1
7411,"Morris, David",1
7412,"Macklin, Maria",1
7413,"Lessingham, Jane",1
7414,"Mansfield, William Murray, Lord",1
7415,"Aston, Richard, Lord",1
7416,"Asaf-ud-daula, Nawab Wazir of Oudh",1
7417,"Mordaunt, John, Colonel",1
7418,"Zoffany, Johan",1
7420,Lucknow,2
7421,"Polier, Antoine, Colonel",1
7422,"Wombwell, John",1
7423,"Martin, Claud",1
7424,"Humphrey, Ozias",1
7425,"Gregory, Robert",1
7426,"Golding, Lieutenant",1
7427,Hassan Resa Khan,1
7428,cockfighting,2
7429,Indian,16
7430,nawab,1
7431,Cadmus,1
7432,phalarope,1
7433,bamboo,2
7434,Folkestone - non-specific,81
7435,Rotterdam - non-specific,84
7436,Heidelberg - non-specific,45
7437,Fribourg - non-specific,25
7441,Niobid,3
7443,River Taff,8
7444,Pontypridd - non-specific,4
7445,"Radley, Radley Hall",7
7446,"Cardiff, Cardiff Bridge",3
7447,"Cardiff, Cardiff Castle",3
7448,"Nuneham Courtenay, Nuneham Park",7
7449,"St Donats, St Donat's Castle",6
7451,theatre,46
7452,"disaster: Oxford Street Pantheon, fire, 14 Jan 1792",1
7453,forge,10
7454,River Teifi,11
7455,Monmouthshire,85
7457,Cilgerran - non-specific,2
7458,yoke,5
7460,Beachley,2
7461,island,61
7462,Severn Estuary,2
7463,River Wye,47
7464,"Bristol, Cook's Folly",5
7465,"Rhayader, Rhayader Gwy Bridge",1
7468,River Usk,15
7469,Usk,5
7470,"St David's, Bishop's Palace",3
7475,Abergavenny - non-specific,5
7476,Aran Fawddwy,1
7477,"Pembroke, Pembroke Castle",6
7478,"Cowes, Cowes Castle",7
7480,telescope,23
7481,"Llandovery, Llandovery Castle",3
7482,River Tywi,18
7483,Carmarthenshire,45
7484,"Fonthill, Fonthill Abbey",35
7485,"Fonthill, Fonthill Splendens",2
7491,"Harewood, Harewood House",10
7493,Ben Arthur,14
7494,Loch Fyne,27
7495,Clachan Bridge,3
7498,Duniquoich Hill,7
7499,Plompton Rocks,8
7500,"Hereford, Hereford Cathedral",3
7501,"Hereford, Blackfriars' Cross",1
7502,"Inveraray, Inveraray Castle",10
7503,monument,51
7504,Inveraray - non-specific,12
7505,"Worcester, Worcester Cathedral",9
7506,Rhondda Cynon Taff,5
7507,Glen Shira,1
7508,"Canterbury, Christ Church Gate",3
7509,Ben Cruachan,20
7511,Loch Aire,1
7512,"Shrewsbury, Old Welsh Bridge",2
7513,River Orchy,5
7515,"Shrewsbury, New English Bridge",3
7516,Llangollen - non-specific,19
7518,Ben A'an,15
7519,Ben More,25
7520,Tyndrum,1
7521,Glen Dochart,16
7522,"Llangollen, Eliseg's Pillar",1
7523,Loch Dochart,7
7524,Caerphilly,14
7525,"Caerphilly, Caerphilly Castle",10
7526,Glen Lyon,2
7527,Grampian Mountains,2
7529,Loch Tay,19
7530,Ben Lawers,14
7531,River Lochay,1
7532,Killin,7
7533,Merthyr Tydfil,7
7535,Cyfarthfa,4
7536,Ben Vrackie,3
7537,Allt Girnaig,1
7538,Killiecrankie,3
7539,"Lichfield, Lichfield Cathedral",10
7540,Staffordshire,42
7541,St Fillans,1
7542,Vale of Earn,3
7543,Loch Earn,3
7544,"Tintern, Tintern Abbey",12
7545,Falls of Bruar,2
7546,Tummel Bridge,3
7548,Loch Tummel,7
7549,"St Albans, St Albans Cathedral",5
7550,River Tay,24
7551,"Paestum, Second Temple of Hera",9
7552,entablature,31
7555,"Matthew, chapter 17",2
7556,colonnade,102
7557,builder,30
7558,"Rome, Palace of Augustus",1
7559,Bitham Lake,1
7560,Montecassino,2
7561,convent,62
7562,Vallombrosa,1
7563,river god,3
7564,"Dover, Dover Castle",46
7565,"Wanstead, Wanstead New Church, St Mary the Virgin",1
7567,"Evesham, All Saints' Church",1
7582,"Bristol, Bristol Cathedral",1
7583,Laufenburg,13
7584,"Malmesbury, Malmesbury Abbey",27
7585,river bed,11
7586,"Bath, Bath Abbey",4
7587,"Oxford, Christ Church College",24
7588,"Oxford, Kill Canon Passage",1
7589,River Mynach,2
7592,"Canterbury, West Gate",3
7593,"Petworth, St Mary's Church",24
7594,"Bristol, Hot Wells",2
7595,Basel - non-specific,9
7596,Devil's Bridge,3
7597,"Warwick, Warwick Castle",10
7598,Loch Lomond,22
7599,Ben Lomond,7
7600,Glen Croe,9
7601,Ben an Lochain,3
7602,Tours - non-specific,14
7603,Blois - non-specific,7
7604,"Battersea, St Mary's Church",1
7605,Aylesford - non-specific,5
7606,Rotherham - non-specific,1
7607,Conisbrough - non-specific,1
7609,Inveruglas,3
7617,"Martigny, La Btiaz",9
7618,"Martigny, Chapel of Our Lady of Compassion",1
7619,River Drance,2
7620,River Ure,39
7621,"Ripon, Ure Bridge",1
7622,"Ripon, Ripon Minster",14
7623,River Isre,11
7624,"Grenoble, Fort St Louis",1
7625,Great St Bernard Pass,10
7626,"Beverley, Beverley Minster",3
7627,"Rome, Corso",2
7628,"Kenilworth, Kenilworth Castle",27
7629,Dorking - non-specific,1
7630,Morlais Hill,1
7631,Northamptonshire,18
7633,"Northampton, Bridge Street, Angel Inn",1
7634,Long Mountain,2
7636,"Corfe Castle, Corfe Castle",15
7638,Tygwyn Ferry,1
7639,barber / hairdresser,5
7640,"Harlech, Harlech Castle",21
7643,cleaning,17
7645,"Bowes, Bowes Castle",4
7646,Heracles / Hercules,12
7648,Italian text,11
7649,"Rome, Santa Maria degli Angeli",1
7650,rotunda,24
7651,bustard,1
7652,snipe,1
7653,lapwing,3
7654,reedsparrow,1
7655,woodcock,10
7657,"Rome, Pantheon",6
7658,shrine,45
7659,peahen,2
7660,magpie,9
7661,sparrow,3
7663,Belgian,2
7664,cassowary,1
7665,ostrich,4
7669,tom tit,1
7670,bird of prey,17
7671,bittern,2
7672,Athene / Minerva,22
7673,Hera / Juno,6
7674,"Stoke Poges, St Giles's Church",1
7675,ruff,1
7676,teal,5
7679,Meillerie,1
7684,Mer de Glace,6
7686,Chamonix,2
7687,Calypso,3
7688,nomad,6
7690,cuckoo,1
7691,hoopoe,1
7693,Bass Rock,59
7694,crane,1
7695,toucan,1
7696,clog,2
7697,bird of paradise,2
7698,dovecote,9
7699,falcon,4
7701,buttress,15
7702,flowerbed,26
7705,"Amberley, Amberley Castle",2
7707,geography,5
7709,"Woodstock, Blenheim Palace",22
7712,cloisters,8
7713,Ventnor - non-specific,4
7715,medal,10
7717,"Tivoli, Temple of the Sibyl / Vesta",56
7718,hoe,5
7719,"instrument, panpipes",9
7720,"Shenstone, William",1
7722,"Fenoulhet, Lady",1
7723,summerhouse,10
7724,blind man's buff,2
7725,"Bunker Hill, Battle, 17 Jun 1775",1
7726,Boston - non-specific,5
7727,grammar,9
7729,"Rome, Piazza Navona",1
7730,"USA, Massachusetts",1
7732,"George III, King",6
7735,grebe,2
7736,gannet,1
7737,weaving,3
7738,hermitage,7
7740,"Acts, chapter 7",3
7742,St Stephen,3
7744,Giant's Causeway,1
7745,Abingdon - non-specific,12
7746,club,10
7747,eel,4
7748,"Norwich, Norwich Castle",3
7753,Simeon,1
7754,Presentation in the Temple,1
7756,catafalque,1
7757,coat of arms,73
7760,Salome,1
7763,"society: London Bridge, opening, 1 Aug 1831",1
7764,London Bridge,87
7765,Blackfriars Bridge,7
7767,"Goldsmith, Oliver, 'The Vicar of Wakefield'",3
7769,Deposition,11
7770,River Tiber,115
7771,facade,19
7772,"Rome, Villa Borghese",25
7773,pavilion,72
7774,"Rome, Farnese Gardens",3
7775,Wrekin Hill,1
7777,jealousy,9
7778,"Downton on the Rock, Downton Castle",1
7779,Dolgellau,4
7780,"Verona, Piazza delle Erbe",3
7781,"Mondane, Hotel du Lion d'Or",1
7784,Homer,1
7785,Tremadoc Bay,2
7786,Loughrigg,3
7787,Irish Sea,4
7789,"Italy, Perugia",4
7790,Louvain - non-specific,15
7791,"Greece, Corfu",1
7792,Arachne,1
7794,"Fox, Charles James",1
7795,Bordighera,3
7797,"Italy, Liguria",1
7800,Great Dunmow,1
7802,Romanesque,112
7803,Falaise - non-specific,3
7804,"Broughton, St Mary's Church",1
7805,River Mosel,336
7807,Moorish,6
7808,River Greta,29
7812,Walsingham,1
7815,Caernarfon - non-specific,2
7816,Chambry,3
7818,"Burlington, Lord",1
7819,"Monmouth, Monnow Bridge",3
7820,River Monnow,4
7821,"Cilgerran, Cilgerran Castle",8
7822,Staines,2
7823,"Conwy, Conwy Castle",19
7824,Wenlock Priory,1
7825,"ship, warship, 'HMS Victory'",32
7826,"royalty: William of Orange, landing at Torbay, 4 Nov 1688",2
7828,home front,9
7830,Durham - non-specific,13
7832,Ashtead,1
7833,Lakenham,1
7834,cooper,1
7835,font,8
7839,Manchester,2
7841,Order of the Bath,2
7842,lace,10
7843,"Bridges, Mary Ann",2
7844,Epsom Downs,1
7845,Totnes,10
7846,aureole,2
7849,"St Thomas Becket, murder, 29 Dec 1170",1
7850,"Becket, St Thomas, Archbishop",1
7851,"Canterbury, Canterbury Cathedral",11
7852,St Thomas Becket,1
7853,Midas,2
7854,Judgement of Midas,1
7855,Postwick,2
7856,"Westminster, Westminster Bridge",16
7857,Wrexham - non-specific,6
7858,Stratford-upon-Avon - non-specific,4
7859,Birmingham,5
7860,"Sutton Coldfield, The Rookery",1
7862,Beeston - non-specific,1
7863,cypress,14
7864,"Bristol, Clifton",5
7866,Llanberis Lake,12
7868,Tan-y-Bwlch,1
7869,Felbrigg,1
7872,hammering,7
7873,Wasdale Head,1
7875,gemstone,7
7876,Isleworth - non-specific,16
7878,Cleeve Mill,1
7880,"Kew, Kew Bridge",9
7883,"Isleworth, Syon Ferry House",5
7884,"Isleworth, Syon House",17
7885,Milton Combe,1
7886,Plym Estuary,3
7887,"Rome, Castel Sant' Angelo",23
7888,"Rome, Villa Medici",11
7889,"Rome, Baths of Caracalla",3
7890,baths,34
7891,"Rome, Monte Mario",25
7892,"Whitby, Whitby Abbey",13
7893,bridge,89
7894,Villeneuve - non-specific,1
7895,"Villeneuve, Chteau d'Argent / Chatel Argent",3
7896,"Aosta, Arch of Augustus",3
7897,Aosta - non-specific,18
7898,Mount Emilius,2
7899,Lyon - non-specific,16
7900,"Pendeen, Levant Mine",1
7901,Rhne valley,5
7902,Isre valley,7
7904,vine leaf,1
7906,Voreppe,3
7907,Grand Aiguille,1
7908,Fourvoirie,1
7909,Gorges du Guiers Mort,4
7910,Grande Chartreuse,17
7912,"politics: Czechoslovakia, British non-intervention, 1938",3
7913,nationalism,69
7914,dusk,70
7916,Pic de l'Oillette,1
7918,Rumilly,1
7919,River Nphaz,1
7920,"France, Savoy",6
7922,Clarens,1
7923,Lake Geneva,66
7924,Brienz,3
7925,Lake of Brienz,16
7926,Eiger,5
7928,Nron,1
7930,River Dee,40
7932,"Morgex, Castle of Chtelard",2
7933,"Avenches, Le Cicognier",1
7934,Baden,14
7935,"Dover, Bunker's Bridge",1
7936,Marford,1
7937,"Lincoln, Lincoln Cathedral",6
7938,"Lincoln, Exchequer Gate",1
7939,Ashbourne,1
7940,St David's Head,2
7941,Porthsallie Bay,1
7942,science,36
7944,Stourton,2
7945,"Salisbury, Harnham",1
7946,Vale of Glamorgan,20
7947,"Llandaff, Llandaff Cathedral",2
7948,yew,2
7949,Llandowror,2
7950,sequin,1
7952,"Llanstephan, Llanstephan Castle",6
7953,Cardiff,6
7954,Neath and Port Talbot,26
7955,Briton Ferry,10
7956,"Evesham, St Lawrence's Church",1
7957,River Neath,13
7959,"Westminster, York House Watergate",2
7960,Holy Island,18
7961,Middleton Vale,1
7962,St Magnus King and Martyr's Church,18
7963,poker,2
7964,washing tub,3
7965,Lewes - non-specific,7
7966,"Carisbrooke, Carisbrooke Castle",15
7967,"Abbotsbury, Abbotsbury Abbey",4
7968,"Rome, Temple of Vesta",4
7969,"Naples, Posllipo, Palazzo Donn'Anna",4
7970,"Rome, Nymphaeum of Alexander Severus",2
7971,Angera,2
7972,Lago Maggiore,23
7973,"Chester, Chester Cathedral",2
7974,"Chester, Chester Castle",3
7975,"Chester, St John's Church",1
7976,Stangate Creek,3
7977,River Dart,56
7978,Dartmouth - non-specific,24
7979,"Dartmouth, Dartmouth Castle",14
7980,"Kauffman, Angelica",1
7981,"Okehampton, Okehampton Castle",26
7982,River Okement,4
7983,"Arundel, Arundel Castle",56
7984,River Arun,26
7985,"Watford, More Park",3
7986,River Colne,7
7987,Newcastle upon Tyne - non-specific,7
7988,Newcastle upon Tyne,22
7989,River Tyne,29
7990,River Aire,24
7992,River Eamont,5
7993,River Lowther,2
7994,"Lincolnshire, North",3
7995,River Humber,3
7996,Tyneside - non-specific,5
7997,Shields,5
8000,"Louviers, Church of Notre-Dame",4
8001,Evreux - non-specific,2
8002,Gisors,3
8003,Louviers - non-specific,1
8004,"Evreux, Church of Notre-Dame",2
8005,"Rouen, Quai du Havre",1
8007,"Les Andelys, Church of St-Sauveur",1
8008,"Rouen, Rouen Cathedral",27
8009,Marly-sur-Seine,18
8010,"Bougival, Chteau de la Chausse",6
8011,Maisons-Lafitte,1
8012,Mont-aux-Malades,1
8013,Mont Ste-Catherine,2
8016,Monte Gennaro,1
8017,Monte Velino,1
8018,"Rome, Ponte Molle",24
8019,"Stanton Harcourt, Pope's Tower",1
8020,"Haymarket, King's Theatre",1
8022,arts - palette,1
8023,experience - musician in pink,1
8024,society,49
8025,countries,23
8026,nature,38
8027,people,8
8028,politics,26
8029,internment - 'H' block,1
8030,truth - fighting figure,1
8031,falsehood - fighting figure,1
8032,"Ernst, Max - dove",1
8033,"Van Gogh, Vincent - hair swirls",1
8034,sequence,85
8036,Belgium - mussel,1
8037,Britain - Britannia,3
8038,Czechoslovakia - swimmer,1
8039,England - rose,1
8040,Germany - River Rhine,1
8041,Greece - woman,1
8042,North America - Native American figure,1
8043,faithfulness - violet,1
8044,imagination - river of light,1
8045,domestic violence,4
8046,improvidence - foolish virgin,1
8047,innocence - child,1
8048,innocence - daisy,1
8051,innocence - musician in white,1
8052,loyalty - oak tree,1
8053,memory - forget-me-not,1
8054,pain - nettle,1
8055,perception - green,10
8056,protection - felt,12
8057,providence - wise virgin,1
8058,purity - white gown,2
8060,uselessness - meadowsweet,1
8061,virginity - enclosed garden,1
8063,memory - ivy,1
8066,day - woman,1
8067,Earth - woman,4
8068,nature - Enion,1
8069,nature - green,10
8070,nature - pumpkin,1
8071,nature - woman,4
8072,North Wind - flying figure,1
8073,South Wind - flying figure,1
8074,winter - old man,1
8075,"Chamberlain, Neville - crab",1
8076,Communism - brooch,1
8077,Communism - hammer and sickle,8
8078,democracy - Phrygian bonnet,2
8079,Fascism - blonde woman,1
8080,Nazism - monument,1
8081,Nazism - swastika,8
8082,Last Judgement - rainbow,1
8083,battle - swords,1
8084,broken home - house of cards,1
8085,captivity - pomegranate,1
8087,Eastern culture - statue,1
8088,family emblem - knot,1
8089,French Resistance - Marianne Maquis,1
8090,machine power - horse,1
8091,marriage - embracing figures,1
8092,marriage - orange tree,2
8094,peasant life - pumpkin,1
8095,revolt - Orc,1
8096,war - ruined building,1
8097,war - serpent,1
8098,Western culture - pendant,1
8099,marriage - pomegranate,1
8100,mourning - candle,1
8101,oppression - Job,1
8102,impotence - shower head,1
8103,widow - French window,1
8104,fertility - harvest moon,1
8109,crucifix - drainpipe,1
8110,male sexual organs - drainpipe,1
8111,trunk,1
8112,"Scott, Walter, Sir, 'Black Dwarf'",1
8113,kilt,12
8114,"Van Gogh, Vincent - empty chair",1
8115,"Rogers, Samuel, 'Italy'",86
8116,"Rogers, Samuel, 'Poems'",88
8117,"Campbell, Thomas, 'Poetical Works'",65
8118,"exploration: Columbus, voyage to America, 1492",26
8119,"Scott, Walter, Sir, 'Tales of a Grandfather'",8
8120,"Scott, Walter, Sir, 'Poetical Works'",10
8121,Abbeville - non-specific,3
8122,France,18
8123,Scottish Borders,154
8124,Aesacus,4
8125,Hesperie,5
8126,cross,38
8127,"Alnwick, Alnwick Castle",3
8128,Vale of Tempe,2
8129,"Greece, Thessaly",2
8130,Vale of Tempe,2
8131,Amalfi - non-specific,16
8132,"Amboise, Chteau d'Amboise",8
8133,River Loire,179
8134,Whalley - non-specific,3
8135,misericord,1
8136,"Ashby-de-la-Zouch, Ashby-de-la-Zouch Castle",12
8137,"Ovid's exile from Rome, 8 AD",2
8139,"Narni, Bridge of Augustus",14
8140,Meulan,4
8141,"Canaletto, Giovanni Antonio Canal",3
8142,Saint-Cloud - non-specific,40
8143,Lyme Bay,5
8144,"Scott, Walter, Sir, 'Life of Napoleon'",22
8145,Brienne,3
8146,"Brighton, Royal Pavillion",17
8147,Brightling,8
8149,observatory,9
8151,Assos,2
8152,Brignall,7
8154,River Coquet,7
8156,"Scott, Walter, Sir, 'Paul's Letters'",5
8157,Brussels - non-specific,16
8158,sickle,12
8159,Genoa,79
8160,Combe Martin,11
8162,River Marne,4
8163,Aysgarth Force,12
8164,Babylon,3
8167,Corinth,5
8168,"Greece, Cyclades, Naxos",1
8169,Naxos,1
8171,Bacharach - non-specific,18
8172,"Cortes, Hernando",2
8173,"Pizarro, Francisco",3
8174,"exploration: Central America, 16th c.",2
8175,Mauves,11
8176,Coteaux de Mauves,8
8177,Coventry,14
8178,Coventry - non-specific,12
8179,toll gate,3
8180,"Craigmillar, Craigmillar Castle",12
8181,Midlothian,106
8182,Cardigan Bay,3
8183,"Criccieth, Criccieth Castle",5
8184,River Lune - non-specific,19
8185,"River Lune, Crook of Lune",13
8186,crypt,11
8187,Mount Sinai,2
8188,Exodus,2
